timestamp,meter_id,sensor_name,sensor_value,normalized_value
2023-12-01 07:00:00,1.0,,61.10333333333333,0.5137308830270451
2023-12-01 07:05:00,1.0,,57.98222222222222,0.4747121167923768
2023-12-01 07:10:00,1.0,,54.861111111111114,0.4356933505577086
2023-12-01 07:15:00,1.0,power_consumption,51.74,0.39667458432304037
2023-12-01 07:20:00,1.0,power_consumption,93.21,0.9151143892986623
2023-12-01 07:25:00,1.0,,87.65333333333334,0.8456473725882402
2023-12-01 07:30:00,1.0,,82.09666666666666,0.7761803558778181
2023-12-01 07:35:00,1.0,power_consumption,76.54,0.706713339167396
2023-12-01 07:40:00,1.0,power_consumption,26.32,0.07888486060757594
2023-12-01 07:45:00,1.0,,31.465,0.14320540067508436
2023-12-01 07:50:00,1.0,power_consumption,36.61,0.20752594074259278
2023-12-01 07:55:00,1.0,,43.333333333333336,0.29157811393090804
2023-12-01 08:00:00,1.0,,50.056666666666665,0.37563028711922325
2023-12-01 08:05:00,1.0,,56.78,0.45968246030753845
2023-12-01 08:10:00,1.0,,63.50333333333333,0.5437346334958537
2023-12-01 08:15:00,1.0,,70.22666666666666,0.627786806684169
2023-12-01 08:20:00,1.0,power_consumption,76.95,0.7118389798724841
2023-12-01 08:25:00,1.0,power_consumption,83.23,0.7903487935991999
2023-12-01 08:30:00,1.0,,86.74000000000001,0.8342292786598324
2023-12-01 08:35:00,1.0,,90.25,0.8781097637204651
2023-12-01 08:40:00,1.0,power_consumption,93.76,0.9219902487810977
2023-12-01 08:45:00,1.0,,94.135,0.926678334791849
2023-12-01 08:50:00,1.0,power_consumption,94.51,0.9313664208026003
2023-12-01 08:55:00,1.0,,92.565,0.9070508813601701
2023-12-01 09:00:00,1.0,,90.62,0.8827353419177397
2023-12-01 09:05:00,1.0,,88.67500000000001,0.8584198024753095
2023-12-01 09:10:00,1.0,,86.73,0.8341042630328792
2023-12-01 09:15:00,1.0,,84.785,0.8097887235904488
2023-12-01 09:20:00,1.0,power_consumption,82.84,0.7854731841480186
2023-12-01 09:25:00,1.0,,52.56,0.40692586573321665
2023-12-01 09:30:00,1.0,power_consumption,22.28,0.02837854731841477
2023-12-01 09:35:00,1.0,,30.19,0.1272659082385298
2023-12-01 09:40:00,1.0,power_consumption,38.1,0.2261532691586448
2023-12-01 09:45:00,1.0,,53.766666666666666,0.4220110847189231
2023-12-01 09:50:00,1.0,,69.43333333333334,0.6178689002792015
2023-12-01 09:55:00,1.0,power_consumption,85.1,0.8137267158394798
2023-12-01 10:00:00,1.0,power_consumption,70.15,0.6268283535441931
2023-12-01 10:05:00,1.0,,65.545,0.5692586573321665
2023-12-01 10:10:00,1.0,power_consumption,60.94,0.51168896112014
2023-12-01 10:15:00,1.0,,58.73777777777777,0.48415774193996464
2023-12-01 10:20:00,1.0,,56.535555555555554,0.4566265227597893
2023-12-01 10:25:00,1.0,,54.33333333333333,0.42909530357961406
2023-12-01 10:30:00,1.0,,52.13111111111111,0.40156408439943875
2023-12-01 10:35:00,1.0,,49.928888888888885,0.3740328652192635
2023-12-01 10:40:00,1.0,,47.72666666666667,0.3465016460390882
2023-12-01 10:45:00,1.0,,45.52444444444444,0.31897042685891286
2023-12-01 10:50:00,1.0,,43.32222222222222,0.29143920767873754
2023-12-01 10:55:00,1.0,power_consumption,41.12,0.26390798849856223
2023-12-01 11:00:00,1.0,power_consumption,21.1,0.013626703337917212
2023-12-01 11:05:00,1.0,,32.448,0.15549443680460057
2023-12-01 11:10:00,1.0,,43.79600000000001,0.2973621702712839
2023-12-01 11:15:00,1.0,,55.144000000000005,0.4392299037379673
2023-12-01 11:20:00,1.0,,66.492,0.5810976372046506
2023-12-01 11:25:00,1.0,power_consumption,77.84,0.7229653706713339
2023-12-01 11:30:00,1.0,power_consumption,20.51,0.006250781347668433
2023-12-01 11:35:00,1.0,,36.345,0.20421302662832852
2023-12-01 11:40:00,1.0,power_consumption,52.18,0.4021752719089886
2023-12-01 11:45:00,1.0,,49.49375,0.3685929491186398
2023-12-01 11:50:00,1.0,,46.8075,0.33501062632829104
2023-12-01 11:55:00,1.0,,44.12125,0.30142830353794225
2023-12-01 12:00:00,1.0,,41.435,0.26784598074759347
2023-12-01 12:05:00,1.0,,38.74875,0.23426365795724466
2023-12-01 12:10:00,1.0,,36.0625,0.20068133516689587
2023-12-01 12:15:00,1.0,,33.37625,0.16709901237654706
2023-12-01 12:20:00,1.0,power_consumption,30.69,0.13351668958619828
2023-12-01 12:25:00,1.0,,46.376666666666665,0.32962453640038336
2023-12-01 12:30:00,1.0,,62.06333333333333,0.5257323832145684
2023-12-01 12:35:00,1.0,power_consumption,77.75,0.7218402300287535
2023-12-01 12:40:00,1.0,,69.19,0.6148268533566695
2023-12-01 12:45:00,1.0,,60.629999999999995,0.5078134766845855
2023-12-01 12:50:00,1.0,power_consumption,52.07,0.40080010001250155
2023-12-01 12:55:00,1.0,,75.575,0.6946493311663958
2023-12-01 13:00:00,1.0,power_consumption,99.08,0.9884985623202901
2023-12-01 13:05:00,1.0,,67.765,0.5970121265158145
2023-12-01 13:10:00,1.0,power_consumption,36.45,0.20552569071133892
2023-12-01 13:15:00,1.0,,34.730000000000004,0.18402300287535941
2023-12-01 13:20:00,1.0,,33.010000000000005,0.16252031503937991
2023-12-01 13:25:00,1.0,,31.290000000000003,0.14101762720340044
2023-12-01 13:30:00,1.0,,29.57,0.11951493936742093
2023-12-01 13:35:00,1.0,power_consumption,27.85,0.09801225153144144
2023-12-01 13:40:00,1.0,,34.88666666666667,0.18598158103096218
2023-12-01 13:45:00,1.0,,41.92333333333333,0.2739509105304829
2023-12-01 13:50:00,1.0,,48.959999999999994,0.3619202400300037
2023-12-01 13:55:00,1.0,,55.99666666666666,0.44988956952952447
2023-12-01 14:00:00,1.0,,63.03333333333333,0.5378588990290453
2023-12-01 14:05:00,1.0,power_consumption,70.07,0.625828228528566
2023-12-01 14:10:00,1.0,,73.06333333333333,0.6632495728632746
2023-12-01 14:15:00,1.0,,76.05666666666666,0.700670917197983
2023-12-01 14:20:00,1.0,power_consumption,79.05,0.7380922615326916
2023-12-01 14:25:00,1.0,,56.2,0.45243155394424306
2023-12-01 14:30:00,1.0,power_consumption,33.35,0.16677084635579448
2023-12-01 14:35:00,1.0,,41.5375,0.26912739092386545
2023-12-01 14:40:00,1.0,,49.724999999999994,0.3714839354919365
2023-12-01 14:45:00,1.0,,57.912499999999994,0.47384048006000745
2023-12-01 14:50:00,1.0,power_consumption,66.1,0.5761970246280784
2023-12-01 14:55:00,1.0,power_consumption,51.98,0.39967495936992115
2023-12-01 15:00:00,1.0,,58.709999999999994,0.4838104763095386
2023-12-01 15:05:00,1.0,power_consumption,65.44,0.5679459932491561
2023-12-01 15:10:00,1.0,,46.29,0.32854106763345414
2023-12-01 15:15:00,1.0,power_consumption,27.14,0.08913614201775222
2023-12-01 15:20:00,1.0,,38.298,0.22862857857232155
2023-12-01 15:25:00,1.0,,49.456,0.3681210151268909
2023-12-01 15:30:00,1.0,,60.614000000000004,0.5076134516814603
2023-12-01 15:35:00,1.0,,71.772,0.6471058882360295
2023-12-01 15:40:00,1.0,power_consumption,82.93,0.7865983247905989
2023-12-01 15:45:00,1.0,,65.02000000000001,0.5626953369171147
2023-12-01 15:50:00,1.0,,47.11000000000001,0.3387923490436305
2023-12-01 15:55:00,1.0,power_consumption,29.2,0.11488936117014625
2023-12-01 16:00:00,1.0,,40.153333333333336,0.25182314455973664
2023-12-01 16:05:00,1.0,,51.10666666666667,0.3887569279493271
2023-12-01 16:10:00,1.0,power_consumption,62.06,0.5256907113389174
2023-12-01 16:15:00,1.0,power_consumption,42.64,0.2829103637954744
2023-12-01 16:20:00,1.0,,56.06,0.45068133516689585
2023-12-01 16:25:00,1.0,power_consumption,69.48,0.6184523065383173
2023-12-01 16:30:00,1.0,power_consumption,99.43,0.992874109263658
2023-12-01 16:35:00,1.0,,93.68333333333334,0.9210317956411218
2023-12-01 16:40:00,1.0,,87.93666666666667,0.8491894820185857
2023-12-01 16:45:00,1.0,power_consumption,82.19,0.7773471683960494
2023-12-01 16:50:00,1.0,power_consumption,76.32,0.7039629953744218
2023-12-01 16:55:00,1.0,power_consumption,87.14,0.8392299037379672
2023-12-01 17:00:00,1.0,,92.82,0.9102387798474809
2023-12-01 17:05:00,1.0,power_consumption,98.5,0.9812476559569946
2023-12-01 17:10:00,1.0,,77.42,0.7177147143392923
2023-12-01 17:15:00,1.0,power_consumption,56.34,0.4541817727215902
2023-12-01 17:20:00,1.0,power_consumption,56.94,0.46168271033879227
2023-12-01 17:25:00,1.0,power_consumption,56.17,0.45205650706338296
2023-12-01 17:30:00,1.0,,48.946666666666665,0.36175355252739927
2023-12-01 17:35:00,1.0,,41.723333333333336,0.2714505979914156
2023-12-01 17:40:00,1.0,power_consumption,34.5,0.18114764345543188
2023-12-01 17:45:00,1.0,,47.605000000000004,0.3449806225778222
2023-12-01 17:50:00,1.0,power_consumption,60.71,0.5088136017002125
2023-12-01 17:55:00,1.0,,76.8,0.7099637454681835
2023-12-01 18:00:00,1.0,power_consumption,92.89,0.9111138892361544
2023-12-01 18:05:00,1.0,power_consumption,28.28,0.1033879234904363
2023-12-01 18:10:00,1.0,power_consumption,48.95,0.36179522440305034
2023-12-01 18:15:00,1.0,power_consumption,69.45,0.6180772596574572
2023-12-01 18:20:00,1.0,power_consumption,57.35,0.4668083510438805
2023-12-01 18:25:00,1.0,,57.89833333333333,0.4736633745884903
2023-12-01 18:30:00,1.0,,58.446666666666665,0.4805183981331
2023-12-01 18:35:00,1.0,,58.995,0.48737342167770975
2023-12-01 18:40:00,1.0,,59.54333333333334,0.4942284452223195
2023-12-01 18:45:00,1.0,,60.09166666666667,0.5010834687669292
2023-12-01 18:50:00,1.0,power_consumption,60.64,0.507938492311539
2023-12-01 18:55:00,1.0,,63.95,0.5493186648331041
2023-12-01 19:00:00,1.0,,67.25999999999999,0.5906988373546693
2023-12-01 19:05:00,1.0,,70.57,0.6320790098762346
2023-12-01 19:10:00,1.0,power_consumption,73.88,0.6734591823977997
2023-12-01 19:15:00,1.0,,86.39,0.8298537317164646
2023-12-01 19:20:00,1.0,power_consumption,98.9,0.9862482810351295
2023-12-01 19:25:00,1.0,,79.84,0.7479684960620078
2023-12-01 19:30:00,1.0,,60.78,0.5096887110888861
2023-12-01 19:35:00,1.0,power_consumption,41.72,0.2714089261157644
2023-12-01 19:40:00,1.0,,45.95363636363636,0.3243359965450226
2023-12-01 19:45:00,1.0,,50.18727272727273,0.3772630669742808
2023-12-01 19:50:00,1.0,,54.42090909090909,0.43019013740353906
2023-12-01 19:55:00,1.0,,58.654545454545456,0.48311720783279727
2023-12-01 20:00:00,1.0,,62.88818181818182,0.5360442782620555
2023-12-01 20:05:00,1.0,,67.12181818181818,0.5889713486913137
2023-12-01 20:10:00,1.0,,71.35545454545455,0.6418984191205719
2023-12-01 20:15:00,1.0,,75.58909090909091,0.6948254895498301
2023-12-01 20:20:00,1.0,,79.82272727272728,0.7477525599790884
2023-12-01 20:25:00,1.0,,84.05636363636364,0.8006796304083466
2023-12-01 20:30:00,1.0,power_consumption,88.29,0.8536067008376048
2023-12-01 20:35:00,1.0,power_consumption,71.82,0.6477059632454055
2023-12-01 20:40:00,1.0,,55.565,0.444493061632704
2023-12-01 20:45:00,1.0,power_consumption,39.31,0.24128016002000252
2023-12-01 20:50:00,1.0,,52.0525,0.4005813226653332
2023-12-01 20:55:00,1.0,,64.795,0.5598824853106639
2023-12-01 21:00:00,1.0,,77.5375,0.7191836479559945
2023-12-01 21:05:00,1.0,power_consumption,90.28,0.8784848106013251
2023-12-01 21:10:00,1.0,,81.62666666666667,0.7703046214110096
2023-12-01 21:15:00,1.0,,72.97333333333333,0.6621244322206942
2023-12-01 21:20:00,1.0,power_consumption,64.32,0.5539442430303787
2023-12-01 21:25:00,1.0,power_consumption,62.0,0.5249406175771971
2023-12-01 21:30:00,1.0,,59.547,0.49427428428553566
2023-12-01 21:35:00,1.0,,57.094,0.4636079509938742
2023-12-01 21:40:00,1.0,,54.641,0.43294161770221273
2023-12-01 21:45:00,1.0,,52.188,0.40227528441055127
2023-12-01 21:50:00,1.0,,49.735,0.3716089511188898
2023-12-01 21:55:00,1.0,,47.282,0.34094261782722834
2023-12-01 22:00:00,1.0,,44.82899999999999,0.3102762845355669
2023-12-01 22:05:00,1.0,,42.376,0.2796099512439054
2023-12-01 22:10:00,1.0,,39.923,0.248943617952244
2023-12-01 22:15:00,1.0,power_consumption,37.47,0.21827728466058255
2023-12-01 22:20:00,1.0,power_consumption,87.07,0.8383547943492936
2023-12-01 22:25:00,1.0,,79.64,0.7454681835229403
2023-12-01 22:30:00,1.0,,72.21,0.652581572696587
2023-12-01 22:35:00,1.0,,64.78,0.5596949618702338
2023-12-01 22:40:00,1.0,,57.35,0.46680835104388047
2023-12-01 22:45:00,1.0,,49.92,0.37392174021752717
2023-12-01 22:50:00,1.0,power_consumption,42.49,0.2810351293911739
2023-12-01 22:55:00,1.0,power_consumption,75.33,0.6915864483060382
2023-12-01 23:00:00,1.0,power_consumption,79.65,0.7455931991498937
2023-12-01 23:05:00,1.0,,57.69,0.47105888236029503
2023-12-01 23:10:00,1.0,power_consumption,35.73,0.19652456557069625
2023-12-01 23:15:00,1.0,,51.64999999999999,0.39554944368045997
2023-12-01 23:20:00,1.0,power_consumption,67.57,0.5945743217902236
2023-12-01 23:25:00,1.0,,76.50999999999999,0.7063382922865358
2023-12-01 23:30:00,1.0,power_consumption,85.45,0.8181022627828479
2023-12-01 23:35:00,1.0,,74.2,0.6774596824603076
2023-12-01 23:40:00,1.0,,62.95,0.5368171021377672
2023-12-01 23:45:00,1.0,,51.7,0.3961745218152269
2023-12-01 23:50:00,1.0,,40.45,0.25553194149268654
2023-12-01 23:55:00,1.0,power_consumption,29.2,0.11488936117014625
2023-12-02 00:00:00,1.0,,47.230000000000004,0.3402925365670709
2023-12-02 00:05:00,1.0,power_consumption,65.26,0.5656957119639956
2023-12-02 00:10:00,1.0,,55.90666666666667,0.4487644288869443
2023-12-02 00:15:00,1.0,,46.55333333333334,0.331833145809893
2023-12-02 00:20:00,1.0,power_consumption,37.2,0.21490186273284162
2023-12-02 00:25:00,1.0,power_consumption,88.98,0.8622327790973873
2023-12-02 00:30:00,1.0,power_consumption,76.47,0.7058382297787223
2023-12-02 00:35:00,1.0,,72.22142857142858,0.6527244476988195
2023-12-02 00:40:00,1.0,,67.97285714285714,0.5996106656189166
2023-12-02 00:45:00,1.0,,63.72428571428571,0.5464968835390138
2023-12-02 00:50:00,1.0,,59.47571428571428,0.49338310145911096
2023-12-02 00:55:00,1.0,,55.22714285714285,0.4402693193792081
2023-12-02 01:00:00,1.0,,50.97857142857143,0.38715553729930524
2023-12-02 01:05:00,1.0,power_consumption,46.73,0.3340417552194024
2023-12-02 01:10:00,1.0,,49.748571428571424,0.3717786151840408
2023-12-02 01:15:00,1.0,,52.76714285714286,0.40951547514867925
2023-12-02 01:20:00,1.0,,55.785714285714285,0.44725233511331774
2023-12-02 01:25:00,1.0,,58.80428571428571,0.4849891950779561
2023-12-02 01:30:00,1.0,,61.822857142857146,0.5227260550425946
2023-12-02 01:35:00,1.0,,64.84142857142857,0.5604629150072331
2023-12-02 01:40:00,1.0,power_consumption,67.86,0.5981997749718715
2023-12-02 01:45:00,1.0,,56.075,0.4508688586073259
2023-12-02 01:50:00,1.0,,44.290000000000006,0.3035379422427803
2023-12-02 01:55:00,1.0,,32.505,0.1562070258782347
2023-12-02 02:00:00,1.0,power_consumption,20.72,0.008876109513689168
2023-12-02 02:05:00,1.0,,43.51,0.2937867233404175
2023-12-02 02:10:00,1.0,power_consumption,66.3,0.5786973371671459
2023-12-02 02:15:00,1.0,,57.99666666666666,0.47489269492019837
2023-12-02 02:20:00,1.0,,49.69333333333333,0.37108805267325085
2023-12-02 02:25:00,1.0,power_consumption,41.39,0.2672834104263033
2023-12-02 02:30:00,1.0,,43.99166666666667,0.29980830937200487
2023-12-02 02:35:00,1.0,,46.593333333333334,0.3323332083177064
2023-12-02 02:40:00,1.0,,49.195,0.36485810726340795
2023-12-02 02:45:00,1.0,,51.79666666666667,0.3973830062091095
2023-12-02 02:50:00,1.0,,54.39833333333333,0.42990790515481103
2023-12-02 02:55:00,1.0,power_consumption,57.0,0.4624328041005126
2023-12-02 03:00:00,1.0,power_consumption,72.79,0.6598324790598825
2023-12-02 03:05:00,1.0,,71.20500000000001,0.6400175021877734
2023-12-02 03:10:00,1.0,power_consumption,69.62,0.6202025253156644
2023-12-02 03:15:00,1.0,,63.628,0.5452931616452056
2023-12-02 03:20:00,1.0,,57.636,0.47038379797474683
2023-12-02 03:25:00,1.0,,51.644000000000005,0.39547443430428797
2023-12-02 03:30:00,1.0,,45.652,0.32056507063382916
2023-12-02 03:35:00,1.0,power_consumption,39.66,0.24565570696337036
2023-12-02 03:40:00,1.0,power_consumption,59.4,0.4924365545693211
2023-12-02 03:45:00,1.0,power_consumption,79.69,0.7460932616577072
2023-12-02 03:50:00,1.0,power_consumption,95.85,0.9481185148143517
2023-12-02 03:55:00,1.0,,90.702,0.8837604700587572
2023-12-02 04:00:00,1.0,,85.554,0.8194024253031629
2023-12-02 04:05:00,1.0,,80.406,0.7550443805475684
2023-12-02 04:10:00,1.0,,75.258,0.6906863357919739
2023-12-02 04:15:00,1.0,power_consumption,70.11,0.6263282910363795
2023-12-02 04:20:00,1.0,power_consumption,20.41,0.005000625078134757
2023-12-02 04:25:00,1.0,power_consumption,32.36,0.15439429928741089
2023-12-02 04:30:00,1.0,,34.34125,0.17916302037754717
2023-12-02 04:35:00,1.0,,36.3225,0.20393174146768342
2023-12-02 04:40:00,1.0,,38.30375,0.22870046255781967
2023-12-02 04:45:00,1.0,,40.285,0.25346918364795595
2023-12-02 04:50:00,1.0,,42.26625,0.27823790473809223
2023-12-02 04:55:00,1.0,,44.2475,0.30300662582822846
2023-12-02 05:00:00,1.0,,46.228750000000005,0.32777534691836474
2023-12-02 05:05:00,1.0,power_consumption,48.21,0.352544068008501
2023-12-02 05:10:00,1.0,,60.276666666666664,0.5033962578655664
2023-12-02 05:15:00,1.0,,72.34333333333333,0.6542484477226318
2023-12-02 05:20:00,1.0,power_consumption,84.41,0.8051006375796973
2023-12-02 05:25:00,1.0,,85.69125,0.8211182647830977
2023-12-02 05:30:00,1.0,,86.9725,0.8371358919864982
2023-12-02 05:35:00,1.0,,88.25375,0.8531535191898987
2023-12-02 05:40:00,1.0,,89.535,0.8691711463932991
2023-12-02 05:45:00,1.0,,90.81625,0.8851887735966995
2023-12-02 05:50:00,1.0,,92.0975,0.9012064008001
2023-12-02 05:55:00,1.0,,93.37875,0.9172240280035004
2023-12-02 06:00:00,1.0,power_consumption,94.66,0.9332416552069008
2023-12-02 06:05:00,1.0,,86.6075,0.8325728216027003
2023-12-02 06:10:00,1.0,,78.555,0.7319039879984999
2023-12-02 06:15:00,1.0,,70.5025,0.6312351543942993
2023-12-02 06:20:00,1.0,power_consumption,62.45,0.5305663207900988
2023-12-02 06:25:00,1.0,power_consumption,37.4,0.21740217527190897
2023-12-02 06:30:00,1.0,power_consumption,55.48,0.4434304288036004
2023-12-02 06:35:00,1.0,,59.372499999999995,0.4920927615951993
2023-12-02 06:40:00,1.0,,63.265,0.5407550943867983
2023-12-02 06:45:00,1.0,,67.1575,0.5894174271783973
2023-12-02 06:50:00,1.0,power_consumption,71.05,0.6380797599699962
2023-12-02 06:55:00,1.0,,79.845,0.7480310038754844
2023-12-02 07:00:00,1.0,power_consumption,88.64,0.8579822477809725
2023-12-02 07:05:00,1.0,,90.60666666666667,0.8825686544151352
2023-12-02 07:10:00,1.0,,92.57333333333334,0.9071550610492978
2023-12-02 07:15:00,1.0,power_consumption,94.54,0.9317414676834604
2023-12-02 07:20:00,1.0,,86.93333333333334,0.8366462474475976
2023-12-02 07:25:00,1.0,,79.32666666666667,0.7415510272117347
2023-12-02 07:30:00,1.0,power_consumption,71.72,0.6464558069758719
2023-12-02 07:35:00,1.0,power_consumption,81.92,0.7739717464683086
2023-12-02 07:40:00,1.0,,74.63,0.6828353544193024
2023-12-02 07:45:00,1.0,power_consumption,67.34,0.5916989623702963
2023-12-02 07:50:00,1.0,,70.34,0.629203650456307
2023-12-02 07:55:00,1.0,,73.34,0.6667083385423178
2023-12-02 08:00:00,1.0,,76.34,0.7042130266283285
2023-12-02 08:05:00,1.0,power_consumption,79.34,0.7417177147143393
2023-12-02 08:10:00,1.0,power_consumption,28.27,0.10326290786348291
2023-12-02 08:15:00,1.0,,40.945,0.2617202150268783
2023-12-02 08:20:00,1.0,,53.620000000000005,0.4201775221902737
2023-12-02 08:25:00,1.0,,66.295,0.5786348293536692
2023-12-02 08:30:00,1.0,power_consumption,78.97,0.7370921365170646
2023-12-02 08:35:00,1.0,,65.775,0.572134016752094
2023-12-02 08:40:00,1.0,power_consumption,52.58,0.4071758969871233
2023-12-02 08:45:00,1.0,,56.4625,0.4557132141517689
2023-12-02 08:50:00,1.0,,60.345,0.5042505313164145
2023-12-02 08:55:00,1.0,,64.22749999999999,0.5527878484810601
2023-12-02 09:00:00,1.0,power_consumption,68.11,0.6013251656457057
2023-12-02 09:05:00,1.0,power_consumption,88.88,0.8609826228278533
2023-12-02 09:10:00,1.0,,77.66,0.7207150893861731
2023-12-02 09:15:00,1.0,,66.44,0.580447555944493
2023-12-02 09:20:00,1.0,,55.22,0.4401800225028128
2023-12-02 09:25:00,1.0,power_consumption,44.0,0.29991248906113266
2023-12-02 09:30:00,1.0,,46.885000000000005,0.33597949743717964
2023-12-02 09:35:00,1.0,power_consumption,49.77,0.3720465058132266
2023-12-02 09:40:00,1.0,power_consumption,42.71,0.28378547318414804
2023-12-02 09:45:00,1.0,,37.29,0.21602700337542194
2023-12-02 09:50:00,1.0,power_consumption,31.87,0.14826853356669584
2023-12-02 09:55:00,1.0,,49.78,0.37217152144017995
2023-12-02 10:00:00,1.0,power_consumption,67.69,0.5960745093136641
